bin_number,xBmin,xBmax,Q2min,Q2max,t_abs_min,t_abs_max,phi_pass2,phi_pass1,pass1_normalized_y,pass1_yerr_stat_plus_31percent_norm,pass2_over_pass1,pass2_yerr_stat_plus_s_comb,pass1_xs,pass1_stat,pass1_norm_frac,pass2_xs,pass2_stat,pass2_s_comb,pass2_n_good_periods
135,0.09,0.118,1.456,1.912,0.15,0.25,270,271.445858921,1,0.330265649288,0.939475537576,0.136265385433,0.95281743547,0.108535061846,0.31,0.8951486724,0.040337102,0.137866661692,4
136,0.09,0.118,1.456,1.912,0.15,0.25,292.5,292.973857842,1,0.322356452363,1.15688700793,0.227543577007,1.35084741231,0.119408205572,0.31,1.562777821,0.0602313054,0.192872998341,4
137,0.09,0.118,1.456,1.912,0.15,0.25,307.5,308.099240073,1,0.31831328851,1.33023349698,0.248877242416,1.99634341191,0.144281217955,0.31,2.655602878,0.08673355593,0.184220083197,4
138,0.09,0.118,1.456,1.912,0.15,0.25,337.5,338.512393385,1,0.361807200218,1.42536185767,0.317170545291,10.0734774912,1.87930300742,0.31,14.35835059,1.002279351,0.211286912785,4
139,0.09,0.118,1.456,1.912,0.25,0.4,37.5,36.5578312683,1,0.317536270083,1.29348322178,0.367617180995,1.76061550366,0.121077143115,0.31,2.277326614,0.07809785483,0.282130554373,4
140,0.09,0.118,1.456,1.912,0.25,0.4,52.5,51.757567385,1,0.316635367857,1.15481668602,0.232963089328,0.967162999566,0.0623648134293,0.31,1.11689597,0.03672395443,0.199034028764,4
141,0.09,0.118,1.456,1.912,0.25,0.4,112.5,112.235321607,1,0.443595710002,1.37848643775,0.55995394325,0.219443566085,0.0696287048664,0.31,0.3024999797,0.05490544307,0.363402902269,3
142,0.09,0.118,1.456,1.912,0.25,0.4,135,134.361009965,1,0.319760380898,1.18718356623,0.183243102095,0.173965812259,0.0136390763297,0.31,0.2065293534,0.01112383043,0.144648825149,4
143,0.09,0.118,1.456,1.912,0.25,0.4,157.5,157.430485883,1,0.322089718215,1.17997150601,0.0816971136444,0.177813554506,0.015543983117,0.31,0.2098149277,0.01452685417,0,4
144,0.09,0.118,1.456,1.912,0.25,0.4,180,180.006247935,1,0.323737070781,1.09340586425,0.0791190391988,0.182101817093,0.0169908812059,0.31,0.1991111947,0.01298666155,0.0313358278035,4
145,0.09,0.118,1.456,1.912,0.25,0.4,247.5,247.758157421,1,0.375981683192,1.04579640265,0.392645575667,0.250541888016,0.0533025885944,0.31,0.2620158052,0.0263822608,0.361697741971,4
146,0.09,0.118,1.456,1.912,0.25,0.4,262.5,262.795330866,1,0.362368100494,1.7846833161,0.347644090005,0.163903607806,0.0307556899671,0.31,0.2925160343,0.02981380613,0.16600086584,4
147,0.09,0.118,1.456,1.912,0.25,0.4,277.5,277.919412731,1,0.341988572782,1.03507538477,0.080895030414,0.433534300887,0.0626095940834,0.31,0.4487406833,0.03307060662,0.0260161359547,4
148,0.09,0.118,1.456,1.912,0.25,0.4,292.5,293.013607142,1,0.323761881525,1.15183871708,0.123097814373,0.536069806167,0.0500637423893,0.31,0.6174659578,0.02553034485,0.098548341525,4
149,0.09,0.118,1.456,1.912,0.25,0.4,307.5,308.200888618,1,0.316607603808,1.18539690223,0.138335277954,0.943152405662,0.0606878433799,0.31,1.11800994,0.03378343352,0.112719510227,4
150,0.09,0.118,1.456,1.912,0.25,0.4,322.5,323.452628514,1,0.317230644196,1.27037654019,0.194835558425,1.75999045028,0.118525676054,0.31,2.235850579,0.07490985701,0.149664078162,4
151,0.09,0.118,1.456,1.912,0.4,0.6,22.5,20.9703569485,1,0.351181001223,1.60486546223,0.793383151992,1.73778369255,0.286750610376,0.31,2.788909029,0.2446120573,0.486518356331,4
152,0.09,0.118,1.456,1.912,0.4,0.6,37.5,36.4934412194,1,0.314732067912,1.2263554887,0.121986249369,0.70290395366,0.0382180364312,0.31,0.8620101216,0.02595692556,0.0948032251709,4
153,0.09,0.118,1.456,1.912,0.4,0.6,52.5,51.7880542874,1,0.318512463316,1.36156054936,0.154970838852,0.332327434952,0.0243080862831,0.31,0.4524839249,0.01744312249,0.107091460979,4
154,0.09,0.118,1.456,1.912,0.4,0.6,67.5,66.976306229,1,0.365858993945,1.25989055041,0.195041736881,0.203223149437,0.039486421858,0.31,0.2560389256,0.01964419125,0.13445882546,4
155,0.09,0.118,1.456,1.912,0.4,0.6,127.5,127.354595714,1,0.385488120045,1.22167573836,0.158002208875,0.0736528936073,0.0168761733052,0.31,0.08997995318,0.01163731988,0,4
156,0.09,0.118,1.456,1.912,0.4,0.6,142.5,142.379340843,1,0.338629010219,1.14960375484,0.116598031976,0.0721732607352,0.00983507504361,0.31,0.08297065154,0.008415260163,0,4
157,0.09,0.118,1.456,1.912,0.4,0.6,157.5,157.461095569,1,0.34328725312,1.7796685686,0.164395225342,0.0470811707632,0.00694285867793,0.31,0.08378887978,0.007739919677,0,4
158,0.09,0.118,1.456,1.912,0.4,0.6,172.5,172.473519306,1,0.343916656836,1.05207745855,0.110491672554,0.0639607621884,0.00952535891925,0.31,0.06729167613,0.007067131592,0,4
159,0.09,0.118,1.456,1.912,0.4,0.6,195,195.152329432,1,0.41372759559,1.64411185607,0.219784871161,0.0479407273775,0.0131352801788,0.31,0.07881991827,0.01053664659,0,4
160,0.09,0.118,1.456,1.912,0.4,0.6,240,240.857259542,1,0.37319302722,1.62174304019,0.420705717202,0.0575295048585,0.0119535507305,0.31,0.09329807411,0.009276399043,0.23960530679,4
161,0.09,0.118,1.456,1.912,0.4,0.6,262.5,262.847688265,1,0.339404130425,1.42739578216,0.293242923134,0.0959041034104,0.0132525326557,0.31,0.1368931127,0.015032882,0.173625894614,3
162,0.09,0.118,1.456,1.912,0.4,0.6,277.5,277.94570148,1,0.340448083615,1.43497898047,0.155064598067,0.129208822515,0.0181835414045,0.31,0.1854119444,0.02003571413,0,4
163,0.09,0.118,1.456,1.912,0.4,0.6,292.5,293.023624568,1,0.346778876558,1.19606197186,0.132093656795,0.231416069161,0.0359668439153,0.31,0.27678796,0.01945481679,0.0851864103688,4
164,0.09,0.118,1.456,1.912,0.4,0.6,307.5,308.210716867,1,0.319312187514,1.31060638593,0.154446119657,0.33331024096,0.0255157057465,0.31,0.4368385303,0.01671017191,0.111461999883,4
165,0.09,0.118,1.456,1.912,0.4,0.6,322.5,323.518804723,1,0.315497669335,1.20719742507,0.112680051812,0.715555768891,0.0419609819548,0.31,0.8638170817,0.02544963,0.0885685839693,4
166,0.09,0.118,1.456,1.912,0.4,0.6,337.5,339.056913322,1,0.357115019251,1.75653608327,0.489228293621,1.73794676868,0.308117606827,0.31,3.05276621,0.2628519786,0.264875453917,4
167,0.09,0.118,1.456,1.912,0.6,0.8,22.5,21.2843748978,1,0.329651236914,0.849084650043,0.140173419584,0.696302037694,0.078066414627,0.31,0.591219372,0.03140509326,0.156308335302,4
168,0.09,0.118,1.456,1.912,0.6,0.8,37.5,36.5502748422,1,0.319669106217,1.0276688953,0.140051200844,0.3154192137,0.0246114671145,0.31,0.3241465149,0.01232002472,0.130873184977,4
169,0.09,0.118,1.456,1.912,0.6,0.8,52.5,51.8080964457,1,0.336871343876,0.920243237015,0.15328649681,0.186887373992,0.0246395976214,0.31,0.171981842,0.01202485979,0.15118670812,4
170,0.09,0.118,1.456,1.912,0.6,0.8,135,134.483586221,1,0.38232541842,1.18871475205,0.149487704582,0.0294858589831,0.00659803173409,0.31,0.03505027555,0.004407773377,0,4
171,0.09,0.118,1.456,1.912,0.6,0.8,157.5,157.430115141,1,0.386398599339,1.43505197154,0.203601596576,0.0295407906478,0.00681386865136,0.31,0.04239256986,0.00601455214,0,4
172,0.09,0.118,1.456,1.912,0.6,0.8,187.5,187.66286083,1,0.396778390122,1.35253381244,0.608590305503,0.0222162541695,0.00550197054577,0.31,0.03004823495,0.00451057731,0.424185585447,4
173,0.09,0.118,1.456,1.912,0.6,0.8,285,286.938422414,1,0.394650487022,1.24935893761,0.26015397755,0.054193902154,0.0132358559408,0.31,0.06770763602,0.009071567535,0.159401039787,4
174,0.09,0.118,1.456,1.912,0.6,0.8,307.5,308.210630926,1,0.360627923311,2.02686181183,0.410642759369,0.0903574525562,0.0166494484603,0.31,0.18314207,0.01291385988,0.189933715959,4
175,0.09,0.118,1.456,1.912,0.6,0.8,322.5,323.406985575,1,0.320493748203,1.09891119769,0.236714971893,0.275149990587,0.0223807797911,0.31,0.3023654057,0.01180819866,0.211839013143,4
176,0.09,0.118,1.456,1.912,0.6,0.8,337.5,338.719449664,1,0.326023982103,0.818439490635,0.192891020078,0.756547862225,0.076376258566,0.31,0.619188647,0.03345877299,0.229403167404,4
177,0.118,0.155,1.2,1.456,0.11,0.15,7.5,7.41796676435,1,0.49862562187,0.365808208968,0.0893568741997,3.73047898201,1.45693000929,0.31,1.364639835,0.3333439411,0,2
178,0.118,0.155,1.2,1.456,0.11,0.15,30,28.8134978045,1,0.453823581506,0.471834470546,0.0852725941645,2.77060979137,0.918304992622,0.31,1.307269204,0.1220580748,0.154738623515,2
179,0.118,0.155,1.2,1.456,0.11,0.15,142.5,141.628394337,1,0.396530053971,1.32624522032,0.429282436771,0.267193319735,0.0660654508893,0.31,0.3543638632,0.03129188469,0.311404445807,2
180,0.118,0.155,1.2,1.456,0.11,0.15,195,195.632911217,1,0.410593858046,1.36662940161,0.403790818976,0.274214473404,0.0738280477046,0.31,0.3747495617,0.03651404917,0.278936680775,2
181,0.118,0.155,1.2,1.456,0.15,0.25,105,104.184923553,1,0.375248754721,1.09447642397,0.221936764879,0.278820958786,0.058957038147,0.31,0.3051629659,0.02609241688,0.183870867552,2
182,0.118,0.155,1.2,1.456,0.15,0.25,127.5,127.391771542,1,0.380118081121,1.13532967015,0.168336236565,0.238233016814,0.0524057166886,0.31,0.2704730124,0.03124885549,0.0929306293105,2
183,0.118,0.155,1.2,1.456,0.15,0.25,142.5,142.392784723,1,0.349170466813,0.861023499967,0.104984449275,0.255124418565,0.0409949416112,0.31,0.2196681198,0.02181380683,0.0707510008139,2
184,0.118,0.155,1.2,1.456,0.15,0.25,157.5,157.465749411,1,0.356423111708,0.932056390334,0.355974678882,0.215638151709,0.0379286818306,0.31,0.2009869173,0.01897150218,0.37007583336,2
185,0.118,0.155,1.2,1.456,0.15,0.25,172.5,172.481788248,1,0.370985410504,0.845602916491,0.0920880751747,0.220071220748,0.0448482118681,0.31,0.1860928661,0.02026593512,0,2
186,0.118,0.155,1.2,1.456,0.15,0.25,187.5,187.522084985,1,0.364043177475,0.789033754985,0.296725072947,0.255494548904,0.0487636196367,0.31,0.2015938233,0.02581309683,0.353590967131,2
187,0.118,0.155,1.2,1.456,0.15,0.25,202.5,202.531342891,1,0.362345534699,0.897080386278,0.263291035566,0.234688826688,0.0440279532232,0.31,0.2105347433,0.02302215662,0.272366098245,2
188,0.118,0.155,1.2,1.456,0.15,0.25,225,225.424772553,1,0.418164051887,0.80984103273,0.209110853307,0.265225096925,0.0744338885947,0.31,0.2147901664,0.02011542923,0.240630300861,2
189,0.118,0.155,1.2,1.456,0.25,0.4,120,119.446285194,1,0.356121000431,0.750815408104,0.316469801371,0.197641540249,0.0346420953052,0.31,0.1483923137,0.01606720513,0.407357309003,2
190,0.118,0.155,1.2,1.456,0.25,0.4,142.5,142.461811847,1,0.37238227734,1.21243719985,0.503231758943,0.105435976986,0.0217537086994,0.31,0.1278345007,0.01534050698,0.397331667873,2
191,0.118,0.155,1.2,1.456,0.25,0.4,157.5,157.479596116,1,0.356141803909,0.934375590213,0.119003073097,0.127477120066,0.0223492458235,0.31,0.1191115093,0.01241993074,0.0731321043809,2
192,0.118,0.155,1.2,1.456,0.25,0.4,172.5,172.481553649,1,0.374665265577,1.09512050649,0.160337735763,0.103971598765,0.0218770824122,0.31,0.1138614299,0.01176698487,0.103711374504,2
193,0.118,0.155,1.2,1.456,0.25,0.4,187.5,187.529888712,1,0.427004975049,1.56766021536,0.303152186061,0.0717951718728,0.0210830099362,0.31,0.1125504346,0.01430780426,0.145722208381,2
194,0.118,0.155,1.2,1.456,0.25,0.4,210,210.225919835,1,0.357407958325,0.977892909443,0.224628031739,0.119776786363,0.0213056100184,0.31,0.1171288701,0.01294736308,0.201360246555,2
195,0.118,0.155,1.2,1.456,0.25,0.4,285,286.516686643,1,0.393541784378,0.980536830688,0.092157833289,0.263354469325,0.063846561736,0.31,0.2582287567,0.02427017728,0,2
196,0.118,0.155,1.2,1.456,0.4,0.6,37.5,36.5475406624,1,0.379591503213,0.713321091169,0.0562226245861,0.40261404402,0.0881988615828,0.31,0.2871930892,0.02263601825,0,2
197,0.118,0.155,1.2,1.456,0.4,0.6,135,134.656563758,1,0.371948011091,0.871970514789,0.406753613615,0.0774344857479,0.0159156263889,0.31,0.0675205884,0.009685138176,0.443875213605,2
198,0.118,0.155,1.2,1.456,0.4,0.6,157.5,157.439620334,1,0.393359601092,0.936397073188,0.197709924996,0.0676874187402,0.0163898310386,0.31,0.0633823008,0.007771564696,0.171887895764,2
199,0.118,0.155,1.2,1.456,0.4,0.6,172.5,172.502455547,1,0.412773626376,0.916908439691,0.1787358128,0.0580496776079,0.0158212867204,0.31,0.05322623932,0.01037555631,0,2
200,0.118,0.155,1.2,1.456,0.4,0.6,202.5,202.801710717,1,0.396944570855,1.48214531367,0.513306873578,0.0459358997071,0.0113884899488,0.31,0.06808367848,0.005896014584,0.335325038137,2
201,0.118,0.155,1.2,1.456,0.4,0.6,270,271.08592559,1,0.377466911423,1.20330086594,0.595385951336,0.0754854178543,0.016256774361,0.31,0.09083166867,0.012867336,0.474081308245,2
202,0.118,0.155,1.2,1.456,0.4,0.6,292.5,292.950763703,1,0.363116971932,0.881668192941,0.224858469214,0.144962756878,0.0274105888081,0.31,0.1278090519,0.01620090442,0.221306073334,2
203,0.118,0.155,1.2,1.456,0.4,0.6,322.5,323.51029202,1,0.366054802412,0.773126057899,0.20638994465,0.380739321605,0.0741182396235,0.31,0.2943594908,0.02331464847,0.254934589444,2
204,0.118,0.155,1.2,1.456,0.4,0.6,337.5,338.896173666,1,0.336171009789,0.512773512731,0.0233626268734,1.24798883311,0.162291088874,0.31,0.6399356178,0.02915629745,0,2
205,0.118,0.155,1.2,1.456,0.6,0.8,37.5,36.3971720868,1,0.394509098385,0.60939734928,0.0798399738207,0.233383088174,0.0569461567816,0.31,0.1422230353,0.01863329965,0,2
206,0.118,0.155,1.2,1.456,0.6,0.8,142.5,142.065432556,1,0.436917896812,0.753170668861,0.32205427321,0.0394177286071,0.0121363882464,0.31,0.02968827702,0.004691879964,0.397321027509,2
207,0.118,0.155,1.2,1.456,0.6,0.8,262.5,264.295199908,1,0.40737565279,0.944034096063,0.334358993895,0.0440750404922,0.011649069263,0.31,0.04160834101,0.00627805999,0.320434148181,2
208,0.118,0.155,1.456,1.912,0.11,0.15,7.5,7.39145572913,1,0.323806922042,0.849667998936,0.109036998942,2.65114044876,0.248004557149,0.31,2.2525892,0.0964085258,0.12098167437,4
209,0.118,0.155,1.456,1.912,0.11,0.15,22.5,22.2248219134,1,0.320428027076,0.949438772106,0.112828733122,2.00408112024,0.162492802133,0.31,1.902752318,0.07366151755,0.112354772329,4
210,0.118,0.155,1.456,1.912,0.11,0.15,37.5,37.1417318857,1,0.326461123992,1.27276020875,0.188938178972,1.26502245822,0.129483347783,0.31,1.610070248,0.06999824781,0.14193866926,4
211,0.118,0.155,1.456,1.912,0.11,0.15,52.5,52.1477790535,1,0.346764677084,1.27927908479,0.157763345644,1.01592280172,0.157863228079,0.31,1.299648792,0.08265395159,0.105658583926,4
212,0.118,0.155,1.456,1.912,0.11,0.15,67.5,67.1192983792,1,0.378942464934,0.638926249887,0.123969207132,1.2638740799,0.275447406732,0.31,0.8075223262,0.07992844137,0.166882070634,4
213,0.118,0.155,1.456,1.912,0.11,0.15,82.5,82.1818822265,1,0.40428408507,0.687369041293,0.0933269524712,0.813499392187,0.211111511496,0.31,0.5591742973,0.07592141911,0,4
214,0.118,0.155,1.456,1.912,0.11,0.15,97.5,97.2497671302,1,0.38474556271,0.878328597589,0.277855532875,0.526942622466,0.120079515571,0.31,0.4628287746,0.067254184,0.280996995861,4
215,0.118,0.155,1.456,1.912,0.11,0.15,112.5,112.276028122,1,0.374100326074,1.43203334769,0.362134031706,0.415302408189,0.0869669957036,0.31,0.5947268979,0.06021045267,0.231730796989,4
216,0.118,0.155,1.456,1.912,0.11,0.15,127.5,127.33144163,1,0.342771296488,1.08423459839,0.185407872642,0.472832925885,0.0691568251503,0.31,0.5126618175,0.04438460024,0.147467451059,4
217,0.118,0.155,1.456,1.912,0.11,0.15,142.5,142.404123214,1,0.344555674582,1.23404655848,0.251828996659,0.273550571637,0.0411405989893,0.31,0.3375741415,0.03038260827,0.183147787444,4
218,0.118,0.155,1.456,1.912,0.11,0.15,165,164.821712392,1,0.342155025025,1.4263964168,0.354548059172,0.213807569837,0.0309615665039,0.31,0.3049743515,0.02401103689,0.2357636202,4
219,0.118,0.155,1.456,1.912,0.11,0.15,285,286.345688356,1,0.385041674635,0.779562742114,0.331492038556,0.93312007758,0.21310528263,0.31,0.7274256464,0.08016605224,0.410699186634,4
220,0.118,0.155,1.456,1.912,0.11,0.15,307.5,307.852212486,1,0.334125228209,0.921510095379,0.0556563712864,1.28432380387,0.160101500296,0.31,1.183517351,0.07148080248,0,4
221,0.118,0.155,1.456,1.912,0.11,0.15,322.5,322.852112974,1,0.323376555504,0.95083733583,0.200531339723,1.56677296722,0.144214593326,0.31,1.489746234,0.06649486458,0.20612232154,4
222,0.118,0.155,1.456,1.912,0.11,0.15,337.5,337.78364113,1,0.324407939919,1.00644159459,0.169119979786,1.97924047924,0.189227309211,0.31,1.991989944,0.08908643842,0.161976946227,4
223,0.118,0.155,1.456,1.912,0.11,0.15,352.5,352.595967788,1,0.326784999285,0.962874162489,0.18635228027,2.47673879091,0.256057370778,0.31,2.384787789,0.1137694925,0.187565663374,4
224,0.118,0.155,1.456,1.912,0.15,0.25,7.5,7.2814077042,1,0.3186186259,0.859877863145,0.159389735793,2.35278356929,0.173178756208,0.31,2.023106508,0.0744108659,0.181677519147,4
225,0.118,0.155,1.456,1.912,0.15,0.25,22.5,21.989942466,1,0.316042151315,0.802546228211,0.134346938413,1.97633191366,0.121550701563,0.31,1.586097723,0.05227207987,0.164124730838,4
226,0.118,0.155,1.456,1.912,0.15,0.25,37.5,36.9563655667,1,0.316320831408,0.878339281138,0.193381140698,1.17059844536,0.0736535144895,0.31,1.028182597,0.03316429074,0.217791217303,4
227,0.118,0.155,1.456,1.912,0.15,0.25,52.5,51.999627232,1,0.322240910097,0.981697799065,0.0694284450873,0.741136974325,0.0651998552205,0.31,0.7275725365,0.03270402168,0.0546009242381,4
228,0.118,0.155,1.456,1.912,0.15,0.25,67.5,67.0992037763,1,0.346872284225,0.759294687955,0.0678328819599,0.623102734821,0.0969728473549,0.31,0.4731185966,0.04226685426,0,4
229,0.118,0.155,1.456,1.912,0.15,0.25,82.5,82.1581867946,1,0.406146299995,0.34325651215,0.0473239889359,0.99762526705,0.261778879383,0.31,0.3424413696,0.0472116071,0,4
230,0.118,0.155,1.456,1.912,0.15,0.25,97.5,97.2433393941,1,0.344253912478,0.471649492356,0.0466862928463,0.573064804225,0.0857890764268,0.31,0.270285724,0.02675427127,0,4
231,0.118,0.155,1.456,1.912,0.15,0.25,112.5,112.27003573,1,0.331838682744,0.787345568404,0.194819046141,0.273712221861,0.0324056213895,0.31,0.2155061049,0.05332435398,0,4
232,0.118,0.155,1.456,1.912,0.15,0.25,127.5,127.320119246,1,0.321823508023,1.03087581743,0.117322510481,0.239009810624,0.0206579296084,0.31,0.2463894339,0.01602726512,0.0933867437897,4
233,0.118,0.155,1.456,1.912,0.15,0.25,142.5,142.412586093,1,0.317242732692,0.833824349669,0.0578083095182,0.231431740602,0.015598827998,0.31,0.1929734206,0.01086545104,0.0404502885509,4
234,0.118,0.155,1.456,1.912,0.15,0.25,157.5,157.440941417,1,0.317111535063,0.854206242402,0.146470211162,0.232441813047,0.0155227379783,0.31,0.1985532477,0.01111480393,0.162074375145,4
235,0.118,0.155,1.456,1.912,0.15,0.25,172.5,172.470248637,1,0.322361303757,1.03862010386,0.0684191447174,0.200525911376,0.0177290425051,0.31,0.2082702429,0.01371981135,0,4
236,0.118,0.155,1.456,1.912,0.15,0.25,187.5,187.525710815,1,0.323803443959,0.824665417122,0.0620033038505,0.226663129821,0.0212007832942,0.31,0.1869212445,0.01405386291,0,4
237,0.118,0.155,1.456,1.912,0.15,0.25,202.5,202.563166675,1,0.330627618844,0.922449774404,0.161047636828,0.186530450193,0.0214425838197,0.31,0.1720649717,0.0133520647,0.156393675471,4
238,0.118,0.155,1.456,1.912,0.15,0.25,225,225.564920307,1,0.369087605361,1.1457379064,0.217370403941,0.171585393921,0.0343709402522,0.31,0.19659189,0.02276056385,0.150299698688,4
239,0.118,0.155,1.456,1.912,0.15,0.25,285,286.51518123,1,0.35712687286,1.0564350491,0.349506115612,0.429280940921,0.0761167323764,0.31,0.4535074319,0.03846069685,0.319780866288,4
240,0.118,0.155,1.456,1.912,0.15,0.25,307.5,307.971616579,1,0.32093574466,0.789816292826,0.0515226437766,0.884388628526,0.0734615177119,0.31,0.698504548,0.03148278388,0.0471590787231,4
241,0.118,0.155,1.456,1.912,0.15,0.25,322.5,323.017173652,1,0.31497892809,0.805302325449,0.138063277333,1.26192085244,0.070393527902,0.31,1.016227797,0.03258888304,0.168416871582,4
242,0.118,0.155,1.456,1.912,0.15,0.25,337.5,337.99420254,1,0.315740992456,0.954353808077,0.101194416055,1.59365678549,0.095518080768,0.31,1.520912422,0.04928450216,0.100961659312,4
243,0.118,0.155,1.456,1.912,0.15,0.25,352.5,352.700912217,1,0.320023620037,0.845825055587,0.114689832054,2.37590851291,0.188808015397,0.31,2.00960295,0.07459811065,0.130415135548,4
244,0.118,0.155,1.456,1.912,0.25,0.4,7.5,6.72597189008,1,0.325334145974,0.970265403224,0.0491320974183,2.40186795309,0.237071868571,0.31,2.330449378,0.09766237856,0.0284250030467,4
245,0.118,0.155,1.456,1.912,0.25,0.4,22.5,21.5971125111,1,0.315031759268,0.848452260432,0.111540866482,1.29701384193,0.072737032894,0.31,1.100454326,0.03401712776,0.127778006857,4
246,0.118,0.155,1.456,1.912,0.25,0.4,37.5,36.7345454903,1,0.314145370404,0.813901070304,0.171314558471,0.742008363589,0.0377427333142,0.31,0.6039214013,0.01807504999,0.208346989027,4
247,0.118,0.155,1.456,1.912,0.25,0.4,52.5,51.9079845784,1,0.320887536572,0.795363788317,0.101440476925,0.437400502525,0.0362510061539,0.31,0.3478925207,0.01764385736,0.117022336685,4
248,0.118,0.155,1.456,1.912,0.25,0.4,67.5,67.0046003038,1,0.385907045048,0.938887472164,0.144902431994,0.239791173357,0.0551124670282,0.31,0.2251369286,0.03474632419,0,3
249,0.118,0.155,1.456,1.912,0.25,0.4,105,103.994790909,1,0.344045166045,1.15415278609,0.297296399472,0.12615432684,0.0188249464283,0.31,0.1456013678,0.01538626471,0.234914502667,4
250,0.118,0.155,1.456,1.912,0.25,0.4,127.5,127.362121135,1,0.329077482986,0.91482998652,0.079094396024,0.102829767428,0.0113541897814,0.31,0.09407175475,0.008133258348,0,4
251,0.118,0.155,1.456,1.912,0.25,0.4,142.5,142.408989314,1,0.320501381035,1.16828045473,0.072683319562,0.0909561145781,0.00740113165267,0.31,0.1062622509,0.006610992342,0,4
252,0.118,0.155,1.456,1.912,0.25,0.4,157.5,157.462058061,1,0.319412913381,1.04622719762,0.298312185026,0.0887686003108,0.0068326508323,0.31,0.09287212394,0.006430463121,0.276596673245,4
253,0.118,0.155,1.456,1.912,0.25,0.4,172.5,172.484013843,1,0.321584456554,0.844368273214,0.0637955951559,0.097166747843,0.00831134320886,0.31,0.08204451909,0.006198810508,0,4
254,0.118,0.155,1.456,1.912,0.25,0.4,187.5,187.520323932,1,0.333454573488,1.42901636519,0.417310935925,0.0723594703453,0.00888931088985,0.31,0.1034028673,0.01011651733,0.27515036298,4
255,0.118,0.155,1.456,1.912,0.25,0.4,202.5,202.545836169,1,0.334250682043,0.940222773332,0.0924022873109,0.0996133906841,0.0124510834912,0.31,0.09365877845,0.009204505146,0,4
256,0.118,0.155,1.456,1.912,0.25,0.4,217.5,217.594990749,1,0.418583218393,0.828028018933,0.33382921797,0.0747785765991,0.0210328503128,0.31,0.06191875664,0.008666204259,0.378087739893,4
257,0.118,0.155,1.456,1.912,0.25,0.4,255,255.962577128,1,0.354174992791,1.06773961364,0.277824176142,0.123081788595,0.0210825579228,0.31,0.1314193014,0.01173676059,0.24439180282,4
